SUBSIDIARY_CD	SUPPLIER_CD	FACILITY_CD	PROCESSED_DATE	PROCESSED_QUANTITY	UPD_COUNT	DEL_FLG	REG_USR	REG_TIME	UPD_USR	UPD_TIME
MJP	3764	AAL	20180909	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180910	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180911	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180912	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180913	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180914	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180915	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180916	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180917	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180918	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180919	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180920	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180921	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180922	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180923	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180924	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180925	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180926	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180927	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180928	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180929	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20180930	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181001	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181002	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181003	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181004	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181005	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181006	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181007	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181008	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181009	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181010	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181011	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181012	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181013	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181014	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181015	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181016	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181017	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181018	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181019	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181020	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181021	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181022	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181023	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181024	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181025	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181026	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181027	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181028	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181029	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181030	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181031	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181101	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181102	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181103	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181104	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181105	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181106	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181107	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181108	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181109	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181110	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181111	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181112	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181113	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181114	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181115	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181116	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181117	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181118	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181119	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181120	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181121	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181122	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181123	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181124	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181125	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181126	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181127	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181128	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181129	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181130	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181201	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181202	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181203	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181204	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181205	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181206	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181207	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181208	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181209	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181210	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181211	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181212	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181213	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181214	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181215	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181216	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181217	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181218	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181219	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181220	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181221	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181222	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181223	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181224	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181225	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181226	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181227	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181228	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181229	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181230	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20181231	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190101	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190102	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190103	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190104	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190105	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190106	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190107	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190108	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190109	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190110	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190111	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190112	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190113	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190114	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190115	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190116	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190117	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190118	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190119	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190120	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190121	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190122	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190123	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190124	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190125	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190126	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190127	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190128	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190129	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190130	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190131	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190201	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190202	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190203	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190204	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190205	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190206	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190207	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190208	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190209	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190210	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190211	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190212	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190213	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190214	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190215	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190216	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190217	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190218	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190219	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190220	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190221	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190222	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190223	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190224	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190225	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190226	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190227	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190228	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190301	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190302	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190303	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190304	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190305	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190306	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190307	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190308	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190309	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190310	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190311	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190312	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190313	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190314	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190315	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190316	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190317	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190318	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190319	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190320	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190321	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190322	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190323	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190324	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190325	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190326	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190327	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190328	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190329	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190330	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190331	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190401	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190402	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190403	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190404	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190405	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190406	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190407	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190408	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190409	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190410	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190411	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190412	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190413	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190414	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190415	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190416	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190417	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190418	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190419	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190420	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190421	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190422	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190423	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190424	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190425	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190426	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190427	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190428	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190429	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190430	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190501	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190502	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190503	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190504	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190505	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190506	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190507	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190508	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190509	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190510	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190511	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190512	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190513	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190514	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190515	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190516	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190517	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190518	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190519	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190520	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190521	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190522	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190523	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190524	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190525	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190526	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190527	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190528	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190529	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190530	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190531	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190601	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190602	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190603	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190604	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190605	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190606	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190607	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190608	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190609	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190610	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190611	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190612	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
MJP	3764	AAL	20190613	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
